Biosample,Accession,Species,Prophage count
SAMN06165999,CP019559.1,Escherichia coli,0
SAMN06166007,CP019560.1,Escherichia coli,3
SAMN06166007,CP019561.1,Escherichia coli,0
SAMN06227049,CP019629.1,Escherichia coli,2
SAMN06314223,CP019777.1,Escherichia coli,6
SAMN06314933,CP019778.1,Escherichia coli,2
SAMN06344815,CP019903.1,Escherichia coli,4
SAMN06344815,CP019906.1,Escherichia coli,0
SAMN06434185,CP019944.1,Escherichia coli,7
SAMN06445833,CP019953.1,Escherichia coli,5
SAMN06448755,CP019961.1,Escherichia coli,2
SAMN06341081,CP020025.1,Escherichia coli,0
SAMN04014959,CP020048.1,Escherichia coli,3
SAMN04014959,CP020051.1,Escherichia coli,1
SAMN04014910,CP020055.1,Escherichia coli,1
SAMN04014902,CP020058.1,Escherichia coli,1
SAMN06554468,CP020092.1,Escherichia coli,9
SAMN06563569,CP020106.1,Escherichia coli,14
SAMN06563579,CP020107.1,Escherichia coli,7
SAMN04014945,CP020116.1,Escherichia coli,5
SAMN06619924,CP020368.1,Escherichia coli,1
SAMN04096281,CP020495.1,Escherichia coli,6
SAMN04393397,CP020509.1,Escherichia coli,5
SAMN04393397,CP020510.1,Escherichia coli,0
SAMN05194389,CP020514.1,Escherichia coli,4
SAMN05194390,CP020516.1,Escherichia coli,6
SAMN05194390,CP020518.1,Escherichia coli,0
SAMN04622917,CP020520.1,Escherichia coli,5
SAMN04622917,CP020522.1,Escherichia coli,1
SAMN04622917,CP020523.1,Escherichia coli,0
SAMN06645125,CP020543.1,Escherichia coli,0
SAMN06649969,CP020545.1,Escherichia coli,2
SAMN05414625,CP020835.1,Escherichia coli,5
SAMN05414625,CP020836.1,Escherichia coli,0
SAMN06819205,CP020933.1,Escherichia coli,4
SAMN06819205,CP020936.1,Escherichia coli,0
SAMN06219553,CP021103.1,Escherichia coli,0
SAMN06828737,CP021175.1,Escherichia coli,5
SAMN06828737,CP021176.1,Escherichia coli,0
SAMN06828737,CP021177.1,Escherichia coli,0
SAMN06808253,CP021179.1,Escherichia coli,4
SAMN06808253,CP021180.1,Escherichia coli,0
SAMN06924979,CP021202.1,Escherichia coli,5
SAMN06924979,CP021203.1,Escherichia coli,1
SAMN06925129,CP021207.1,Escherichia coli,6
SAMN06925129,CP021209.1,Escherichia coli,0
SAMN06920354,CP021288.1,Escherichia coli,5
SAMN06920354,CP021289.1,Escherichia coli,0
SAMN06924970,CP021335.1,Escherichia coli,11
SAMN06924970,CP021336.1,Escherichia coli,1
SAMN06947002,CP021339.1,Escherichia coli,11
SAMN06947002,CP021340.1,Escherichia coli,1
SAMN07162922,CP021454.1,Escherichia coli,4
SAMN04014990,CP021532.1,Escherichia coli,2
SAMN04014990,CP021534.1,Escherichia coli,0
SAMN04014960,CP021535.1,Escherichia coli,3
SAMN04014960,CP021537.1,Escherichia coli,1
SAMN04015003,CP021683.1,Escherichia coli,3
SAMN04014899,CP021689.1,Escherichia coli,6
SAMN04014899,CP021690.1,Escherichia coli,1
SAMN04014992,CP021691.1,Escherichia coli,3
SAMN04014969,CP021720.1,Escherichia coli,1
SAMN04014969,CP021722.1,Escherichia coli,1
SAMN07187744,CP021726.1,Escherichia coli,4
SAMN04014955,CP021732.1,Escherichia coli,1
SAMN04014955,CP021734.1,Escherichia coli,1
SAMN04014991,CP021736.1,Escherichia coli,0
SAMN07192703,CP021840.1,Escherichia coli,2
SAMN07192704,CP021844.1,Escherichia coli,2
SAMN07192704,CP021846.1,Escherichia coli,0
SAMN07162922,CP021871.1,Escherichia coli,0
SAMN04014978,CP021879.1,Escherichia coli,0
SAMN04014896,CP021935.1,Escherichia coli,7
SAMN06173306,CP022050.2,Escherichia coli,12
SAMN06173306,CP022051.2,Escherichia coli,0
SAMN06173306,CP022052.2,Escherichia coli,0
SAMN06173361,CP022085.2,Escherichia coli,0
SAMN06173361,CP022086.2,Escherichia coli,5
SAMN06173361,CP022087.2,Escherichia coli,0
SAMN07260764,CP022154.1,Escherichia coli,5
SAMN07273977,CP022164.1,Escherichia coli,4
SAMN07251590,CP022393.1,Escherichia coli,4
SAMN07339706,CP022407.1,Escherichia coli,11
SAMN07339706,CP022408.1,Escherichia coli,0
SAMN07411561,CP022664.1,Escherichia coli,1
SAMN07451663,CP022686.1,Escherichia coli,2
SAMN07451663,CP022687.1,Escherichia coli,0
SAMN03256350,CP022688.1,Escherichia coli,0
SAMN03256350,CP022689.1,Escherichia coli,0
SAMN04191553,CP022729.1,Escherichia coli,0
SAMN07411973,CP022730.1,Escherichia coli,3
SAMN02951658,CP022912.1,Escherichia coli,2
SAMN07436715,CP023061.1,Escherichia coli,5
SAMN06928086,CP023142.1,Escherichia coli,8
SAMN07594018,CP023165.1,Escherichia coli,4
SAMN07503734,CP023346.1,Escherichia coli,8
SAMN07503733,CP023349.1,Escherichia coli,5
SAMN07618129,CP023353.1,Escherichia coli,3
SAMN07618128,CP023357.1,Escherichia coli,4
SAMN07618128,CP023358.1,Escherichia coli,0
SAMN07618127,CP023359.1,Escherichia coli,4
SAMN07618126,CP023364.1,Escherichia coli,4
SAMN07618125,CP023366.1,Escherichia coli,4
SAMN07618124,CP023371.1,Escherichia coli,2
SAMN07618123,CP023377.1,Escherichia coli,4
SAMN07618123,CP023381.1,Escherichia coli,1
SAMN07618122,CP023383.1,Escherichia coli,1
SAMN07618121,CP023386.1,Escherichia coli,5
SAMN07618121,CP023387.1,Escherichia coli,0
SAMN07618120,CP023388.1,Escherichia coli,2
SAMN07618120,CP023389.1,Escherichia coli,0
SAMN07312445,CP023530.1,Escherichia coli,0
SAMN07312445,CP023531.1,Escherichia coli,6
SAMN07312447,CP023535.1,Escherichia coli,5
SAMN02147037,CP023541.1,Escherichia coli,4
SAMN02147037,CP023542.1,Escherichia coli,0
SAMN05520965,CP023552.1,Escherichia coli,0
SAMN07716515,CP023673.1,Escherichia coli,9
SAMN07765387,CP023815.1,Escherichia coli,3
SAMN07765387,CP023816.1,Escherichia coli,0
SAMN07760941,CP023820.1,Escherichia coli,5
SAMN07760941,CP023822.1,Escherichia coli,0
SAMN07760938,CP023826.1,Escherichia coli,8
SAMN07760933,CP023834.1,Escherichia coli,2
SAMN07760931,CP023844.1,Escherichia coli,8
SAMN07760930,CP023849.1,Escherichia coli,7
SAMN07760925,CP023853.1,Escherichia coli,6
SAMN07312477,CP023896.1,Escherichia coli,1
SAMN07312477,CP023899.1,Escherichia coli,3
SAMN07312492,CP023960.1,Escherichia coli,5
SAMN07312492,CP023961.1,Escherichia coli,1
SAMN07767837,CP024056.1,Escherichia coli,9
SAMN07819355,CP024090.1,Escherichia coli,0
SAMN07792806,CP024127.1,Escherichia coli,9
SAMN07807399,CP024131.1,Escherichia coli,9
SAMN07807400,CP024134.1,Escherichia coli,8
SAMN07807401,CP024138.1,Escherichia coli,5
SAMN07807402,CP024141.1,Escherichia coli,5
SAMN07807403,CP024147.1,Escherichia coli,0
SAMN07807404,CP024155.1,Escherichia coli,8
SAMN07509121,CP024223.1,Escherichia coli,3
SAMN04578538,CP024228.1,Escherichia coli,4
SAMN07638908,CP024232.1,Escherichia coli,2
SAMN07656205,CP024240.1,Escherichia coli,5
SAMN07656206,CP024243.1,Escherichia coli,5
SAMN07656206,CP024244.1,Escherichia coli,0
SAMN07731009,CP024245.1,Escherichia coli,1
SAMN01916957,CP024256.1,Escherichia coli,7
SAMN07656209,CP024257.1,Escherichia coli,5
SAMN04621488,CP024260.1,Escherichia coli,1
SAMN07656210,CP024263.1,Escherichia coli,2
SAMN07172369,CP024269.1,Escherichia coli,1
SAMN04625459,CP024273.1,Escherichia coli,2
SAMN04625459,CP024274.1,Escherichia coli,1
SAMN07656212,CP024275.1,Escherichia coli,2
SAMN01917241,CP024278.1,Escherichia coli,7
SAMN04851096,CP024289.1,Escherichia coli,7
SAMN04851096,CP024292.1,Escherichia coli,0
SAMN04851094,CP024479.1,Escherichia coli,11
SAMN07806871,CP024618.1,Escherichia coli,11
SAMN07210972,CP024650.2,Escherichia coli,3
SAMN07977663,CP024659.1,Escherichia coli,0
SAMN07977663,CP024660.1,Escherichia coli,0
SAMN07980822,CP024717.1,Escherichia coli,8
SAMN07980821,CP024720.1,Escherichia coli,8
SAMN07983336,CP024801.1,Escherichia coli,0
SAMN07944243,CP024815.1,Escherichia coli,3
SAMN07944243,CP024817.1,Escherichia coli,1
SAMN07944241,CP024821.1,Escherichia coli,6
SAMN07944240,CP024826.1,Escherichia coli,2
SAMN07944239,CP024830.1,Escherichia coli,2
SAMN07944239,CP024832.1,Escherichia coli,1
SAMN04014847,CP024851.1,Escherichia coli,5
SAMN04014852,CP024855.1,Escherichia coli,2
SAMN04014855,CP024859.1,Escherichia coli,0
SAMN04014856,CP024862.1,Escherichia coli,6
SAMN04014858,CP024886.1,Escherichia coli,6
SAMN04014858,CP024887.1,Escherichia coli,0
SAMN04014860,CP024888.1,Escherichia coli,0
SAMN04014860,CP024889.1,Escherichia coli,1
SAMN08104834,CP025048.1,Escherichia coli,3
SAMN08117235,CP025251.1,Escherichia coli,3
SAMN08158212,CP025268.1,Escherichia coli,2
SAMN05210898,CP025318.1,Escherichia coli,8
SAMN08148591,CP025328.1,Escherichia coli,9
SAMN08148591,CP025329.1,Escherichia coli,0
SAMN08148171,CP025401.1,Escherichia coli,8
SAMN07197446,CP025520.1,Escherichia coli,1
SAMN08222594,CP025573.1,Escherichia coli,6
SAMN08281024,CP025626.1,Escherichia coli,0
SAMN08281024,CP025627.1,Escherichia coli,2
SAMN08272629,CP025703.1,Escherichia coli,3
SAMN07974445,CP025707.1,Escherichia coli,6
SAMN08326676,CP025747.1,Escherichia coli,7
SAMN08093640,CP025753.1,Escherichia coli,5
SAMN08161344,CP025840.1,Escherichia coli,7
SAMN08161340,CP025842.1,Escherichia coli,7
SAMN08161318,CP025847.1,Escherichia coli,7
SAMN08161317,CP025849.1,Escherichia coli,3
SAMN08161317,CP025850.1,Escherichia coli,0
SAMN08161314,CP025851.1,Escherichia coli,6
SAMN08161196,CP025856.1,Escherichia coli,6
SAMN08161195,CP025859.1,Escherichia coli,2
SAMN08161313,CP025862.1,Escherichia coli,7
SAMN08161312,CP025865.1,Escherichia coli,4
SAMN08161311,CP025869.1,Escherichia coli,4
SAMN08161308,CP025881.1,Escherichia coli,5
SAMN08161306,CP025892.1,Escherichia coli,3
SAMN08161146,CP025903.1,Escherichia coli,3
SAMN08161280,CP025910.1,Escherichia coli,9
SAMN08161275,CP025913.1,Escherichia coli,6
SAMN08161259,CP025916.1,Escherichia coli,9
SAMN08161256,CP025920.1,Escherichia coli,9
SAMN07768275,CP025944.4,Escherichia coli,0
SAMN07768275,CP025950.4,Escherichia coli,3
SAMN08367764,CP026026.1,Escherichia coli,0
SAMN08367768,CP026027.1,Escherichia coli,0
SAMN08367769,CP026028.1,Escherichia coli,0
SAMN08362704,CP026085.1,Escherichia coli,4
SAMN03455998,CP026399.1,Escherichia coli,9
SAMN03455998,CP026404.1,Escherichia coli,0
SAMN08369073,CP026473.1,Escherichia coli,0
SAMN08409128,CP026491.1,Escherichia coli,7
SAMN06209723,CP026580.3,Escherichia coli,3
SAMN05290638,CP026612.1,Escherichia coli,0
SAMN08450093,CP026641.1,Escherichia coli,6
SAMN08498861,CP026723.1,Escherichia coli,8
SAMN04014918,CP026754.1,Escherichia coli,0
SAMN04014918,CP026755.1,Escherichia coli,5
SAMN08469740,CP026853.1,Escherichia coli,9
SAMN08522703,CP026929.2,Escherichia coli,0
SAMN08522730,CP026932.2,Escherichia coli,0
SAMN08522749,CP026935.2,Escherichia coli,0
SAMN08522770,CP026939.2,Escherichia coli,0
SAMN08581175,CP027103.1,Escherichia coli,6
SAMN08581173,CP027105.1,Escherichia coli,2
SAMN08581173,CP027106.1,Escherichia coli,0
SAMN08202527,CP027118.1,Escherichia coli,0
SAMN07291517,CP027126.1,Escherichia coli,3
SAMN07291515,CP027134.1,Escherichia coli,6
SAMN07291512,CP027140.1,Escherichia coli,2
SAMN07510673,CP027199.1,Escherichia coli,1
SAMN07510673,CP027205.2,Escherichia coli,1
SAMN08579553,CP027219.1,Escherichia coli,11
SAMN08579553,CP027220.1,Escherichia coli,0
SAMN08579554,CP027221.1,Escherichia coli,10
SAMN08619547,CP027255.1,Escherichia coli,6
SAMN08579555,CP027307.1,Escherichia coli,11
SAMN08579555,CP027309.1,Escherichia coli,1
SAMN08579556,CP027310.1,Escherichia coli,3
SAMN08579556,CP027311.1,Escherichia coli,0
SAMN02991250,CP027312.1,Escherichia coli,5
SAMN08579558,CP027317.1,Escherichia coli,13
SAMN08579558,CP027318.1,Escherichia coli,1
SAMN08579559,CP027323.1,Escherichia coli,11
SAMN08579559,CP027324.1,Escherichia coli,0
SAMN08579560,CP027325.1,Escherichia coli,12
SAMN02991240,CP027331.1,Escherichia coli,10
SAMN08579564,CP027338.1,Escherichia coli,12
SAMN08579564,CP027339.1,Escherichia coli,0
SAMN08579565,CP027340.1,Escherichia coli,11
SAMN08579565,CP027341.1,Escherichia coli,0
SAMN08579566,CP027342.1,Escherichia coli,7
SAMN08579566,CP027343.1,Escherichia coli,0
SAMN04516926,CP027347.1,Escherichia coli,10
SAMN04516926,CP027348.1,Escherichia coli,0
SAMN03098211,CP027350.1,Escherichia coli,0
SAMN03098211,CP027351.1,Escherichia coli,13
SAMN04498549,CP027352.1,Escherichia coli,14
SAMN08579568,CP027355.1,Escherichia coli,11
SAMN08579569,CP027362.1,Escherichia coli,12
SAMN08579571,CP027366.1,Escherichia coli,8
SAMN08579571,CP027367.1,Escherichia coli,0
SAMN08579572,CP027368.1,Escherichia coli,7
SAMN08579573,CP027371.1,Escherichia coli,5
SAMN08579573,CP027372.1,Escherichia coli,0
SAMN08579574,CP027373.1,Escherichia coli,5
SAMN04498485,CP027380.1,Escherichia coli,11
SAMN08579576,CP027386.1,Escherichia coli,0
SAMN08579576,CP027387.1,Escherichia coli,13
SAMN08579577,CP027388.1,Escherichia coli,12
SAMN08579577,CP027389.1,Escherichia coli,0
SAMN04482320,CP027390.1,Escherichia coli,15
SAMN04482320,CP027391.1,Escherichia coli,0
SAMN06173362,CP027392.1,Escherichia coli,0
SAMN06173362,CP027393.1,Escherichia coli,0
SAMN06173362,CP027394.1,Escherichia coli,5
SAMN06173362,CP027395.1,Escherichia coli,0
SAMN06173362,CP027396.1,Escherichia coli,0
SAMN08212052,CP027701.1,Escherichia coli,2
SAMN08212052,CP027703.1,Escherichia coli,0
SAMN08579610,CP027766.1,Escherichia coli,13
SAMN08579610,CP027767.1,Escherichia coli,0
SAMN08663435,CP028166.1,Escherichia coli,4
SAMN08663435,CP028167.1,Escherichia coli,0
SAMN08668598,CP028192.1,Escherichia coli,6
SAMN08737532,CP028320.1,Escherichia coli,4
SAMN08724661,CP028379.1,Escherichia coli,11
SAMN08724662,CP028381.1,Escherichia coli,9
SAMN08822959,CP028429.1,Escherichia coli,8
SAMN08823043,CP028432.1,Escherichia coli,8
SAMN08382661,CP028483.1,Escherichia coli,5
SAMN06209728,CP028578.2,Escherichia coli,5
SAMN06909152,CP028589.2,Escherichia coli,4
SAMN08773055,CP028592.1,Escherichia coli,11
SAMN08773055,CP028594.1,Escherichia coli,0
SAMN08773054,CP028596.1,Escherichia coli,9
SAMN08773053,CP028598.1,Escherichia coli,9
SAMN08773052,CP028600.1,Escherichia coli,9
SAMN08773051,CP028603.1,Escherichia coli,10
SAMN08773051,CP028605.1,Escherichia coli,0
SAMN08773050,CP028607.1,Escherichia coli,11
SAMN08773049,CP028609.1,Escherichia coli,10
SAMN08773048,CP028614.1,Escherichia coli,11
SAMN08773048,CP028615.1,Escherichia coli,0
SAMN08773047,CP028617.1,Escherichia coli,11
SAMN08773046,CP028620.1,Escherichia coli,11
SAMN08773046,CP028621.1,Escherichia coli,0
SAMN08773045,CP028623.1,Escherichia coli,11
SAMN08773044,CP028626.1,Escherichia coli,11
SAMN08773043,CP028629.1,Escherichia coli,11
SAMN08773042,CP028632.1,Escherichia coli,11
SAMN08773042,CP028633.1,Escherichia coli,0
SAMN08773041,CP028635.1,Escherichia coli,11
SAMN08773040,CP028638.1,Escherichia coli,11
SAMN08773039,CP028641.1,Escherichia coli,11
SAMN08773038,CP028644.1,Escherichia coli,11
SAMN08773037,CP028647.1,Escherichia coli,11
SAMN08773036,CP028650.1,Escherichia coli,9
SAMN08773035,CP028652.1,Escherichia coli,9
SAMN08773034,CP028654.1,Escherichia coli,10
SAMN08773033,CP028656.1,Escherichia coli,11
SAMN08773033,CP028657.1,Escherichia coli,0
SAMN08773032,CP028659.1,Escherichia coli,11
SAMN08773031,CP028662.1,Escherichia coli,11
SAMN08773031,CP028663.1,Escherichia coli,0
SAMN08773030,CP028665.1,Escherichia coli,11
SAMN08773029,CP028668.1,Escherichia coli,11
SAMN08773028,CP028671.1,Escherichia coli,11
SAMN08773027,CP028674.1,Escherichia coli,10
SAMN08773026,CP028677.1,Escherichia coli,11
SAMN08773025,CP028680.1,Escherichia coli,11
SAMN08773024,CP028683.1,Escherichia coli,9
SAMN08773023,CP028685.1,Escherichia coli,9
SAMN08773022,CP028687.1,Escherichia coli,10
SAMN08773021,CP028690.1,Escherichia coli,10
SAMN08773020,CP028693.1,Escherichia coli,9
SAMN08773019,CP028695.1,Escherichia coli,10
SAMN08773018,CP028698.1,Escherichia coli,8
SAMN08773017,CP028700.1,Escherichia coli,9
SAMN08874679,CP028702.1,Escherichia coli,3
SAMN08874680,CP028703.1,Escherichia coli,2
SAMN04100030,CP028732.1,Escherichia coli,2
SAMN04100059,CP028739.1,Escherichia coli,5
SAMN04100058,CP028740.1,Escherichia coli,2
SAMN04100056,CP028742.1,Escherichia coli,3
SAMN04100055,CP028743.1,Escherichia coli,2
SAMN04100049,CP028749.1,Escherichia coli,3
SAMN04100047,CP028751.1,Escherichia coli,4
SAMN04100045,CP028753.1,Escherichia coli,2
SAMN04100044,CP028754.1,Escherichia coli,3
SAMN04100043,CP028755.1,Escherichia coli,4
SAMN04100036,CP028761.1,Escherichia coli,2
SAMN04100033,CP028764.1,Escherichia coli,4
SAMN04100025,CP028770.1,Escherichia coli,2
SAMN04100024,CP028771.1,Escherichia coli,3
SAMN08660891,CP029057.1,Escherichia coli,3
SAMN08660891,CP029061.1,Escherichia coli,0
SAMN07291530,CP029108.1,Escherichia coli,1
SAMN07291529,CP029111.1,Escherichia coli,3
SAMN07291528,CP029115.1,Escherichia coli,3
SAMN07291527,CP029122.1,Escherichia coli,0
SAMN07291527,CP029123.1,Escherichia coli,0
SAMN08993917,CP029164.1,Escherichia coli,3
SAMN08932127,CP029180.1,Escherichia coli,6
SAMN08823450,CP029238.1,Escherichia coli,2
SAMN08824586,CP029239.1,Escherichia coli,2
SAMN08765149,CP029242.1,Escherichia coli,3
SAMN04100022,CP029328.1,Escherichia coli,6
SAMN09202772,CP029369.1,Escherichia coli,2
SAMN09199078,CP029371.1,Escherichia coli,1
SAMN09078534,CP029420.1,Escherichia coli,4
SAMN09227133,CP029492.1,Escherichia coli,1
SAMN09227133,CP029493.1,Escherichia coli,1
SAMN09245645,CP029574.1,Escherichia coli,1
SAMN09245645,CP029575.1,Escherichia coli,0
SAMN09245744,CP029576.1,Escherichia coli,4
SAMN09245647,CP029579.1,Escherichia coli,7
SAMN09278797,CP029692.1,Escherichia coli,11
SAMN04014926,CP029741.1,Escherichia coli,5
SAMN05468123,CP029747.1,Escherichia coli,1
SAMN05468123,CP029748.1,Escherichia coli,0
SAMN09381942,CP029973.1,Escherichia coli,3
SAMN06459520,CP029981.1,Escherichia coli,3
SAMN06459520,CP029982.1,Escherichia coli,1
SAMN09462202,CP030111.1,Escherichia coli,3
SAMN09462202,CP030112.1,Escherichia coli,0
SAMN09483841,CP030240.1,Escherichia coli,2
SAMN09499316,CP030281.1,Escherichia coli,4
SAMN09499316,CP030283.1,Escherichia coli,0
SAMN07291545,CP030331.1,Escherichia coli,3
SAMN07291544,CP030337.1,Escherichia coli,5
SAMN09534373,CP030765.1,Escherichia coli,0
SAMN09534373,CP030766.1,Escherichia coli,0
SAMN09534373,CP030767.1,Escherichia coli,10
SAMN09534372,CP030768.1,Escherichia coli,7
SAMN07692432,CP030919.1,Escherichia coli,3
SAMN07692432,CP030920.1,Escherichia coli,0
SAMN07692432,CP030921.1,Escherichia coli,0
SAMN07692432,CP030922.1,Escherichia coli,0
SAMN09640158,CP030939.1,Escherichia coli,9
SAMN09640158,CP030940.1,Escherichia coli,0
SAMN09662618,CP031105.1,Escherichia coli,4
SAMN08663441,CP031134.1,Escherichia coli,6
SAMN09260320,CP031214.1,Escherichia coli,2
SAMN09710898,CP031215.1,Escherichia coli,5
SAMN09710898,CP031216.1,Escherichia coli,0
SAMN09704974,CP031256.1,Escherichia coli,3
SAMN09717320,CP031293.1,Escherichia coli,2
SAMN09729056,CP031321.1,Escherichia coli,3
SAMN09742416,CP031340.1,Escherichia coli,0
SAMN09742416,CP031341.1,Escherichia coli,14
SAMN09742415,CP031342.1,Escherichia coli,0
SAMN09742415,CP031343.1,Escherichia coli,0
SAMN09742414,CP031344.1,Escherichia coli,0
SAMN09742414,CP031345.1,Escherichia coli,0
SAMN09742413,CP031346.1,Escherichia coli,0
SAMN09742413,CP031347.1,Escherichia coli,0
SAMN09742412,CP031348.1,Escherichia coli,0
SAMN09742412,CP031349.1,Escherichia coli,0
SAMN09742411,CP031350.1,Escherichia coli,0
SAMN09742411,CP031351.1,Escherichia coli,0
SAMN09742411,CP031352.1,Escherichia coli,0
SAMN09742411,CP031353.1,Escherichia coli,0
SAMN09742410,CP031354.1,Escherichia coli,0
SAMN09742410,CP031355.1,Escherichia coli,0
SAMN09630238,CP031546.1,Escherichia coli,4
SAMN04448503,CP031609.1,Escherichia coli,1
SAMN04448503,CP031610.1,Escherichia coli,0
SAMN09829654,CP031653.1,Escherichia coli,0
SAMN09845286,CP031833.1,Escherichia coli,3
SAMN08768111,CP031898.1,Escherichia coli,6
SAMN08768110,CP031902.1,Escherichia coli,4
SAMN08768110,CP031903.1,Escherichia coli,0
SAMN08768110,CP031904.1,Escherichia coli,0
SAMN08768110,CP031905.1,Escherichia coli,0
SAMN08768109,CP031906.1,Escherichia coli,6
SAMN08768108,CP031908.1,Escherichia coli,9
SAMN08768107,CP031910.1,Escherichia coli,11
SAMN08768106,CP031912.1,Escherichia coli,8
SAMN08768105,CP031913.1,Escherichia coli,9
SAMN08768104,CP031916.1,Escherichia coli,10
SAMN08768103,CP031919.1,Escherichia coli,12
SAMN08768102,CP031922.1,Escherichia coli,13
SAMN09939624,CP032066.1,Escherichia coli,2
SAMN09939627,CP032078.1,Escherichia coli,4
SAMN09930433,CP032085.1,Escherichia coli,3
SAMN09976386,CP032145.1,Escherichia coli,4
SAMN06909172,CP032426.1,Escherichia coli,2
SAMN10112494,CP032515.1,Escherichia coli,7
SAMN10139565,CP032667.1,Escherichia coli,0
SAMN10144109,CP032679.1,Escherichia coli,0
SAMN06231252,CP032879.1,Escherichia coli,4
SAMN06909177,CP032892.1,Escherichia coli,3
SAMN10230268,CP032986.1,Escherichia coli,0
SAMN10230268,CP032988.1,Escherichia coli,0
SAMN10230267,CP032989.1,Escherichia coli,1
SAMN10230266,CP032992.1,Escherichia coli,0
SAMN10230266,CP032994.1,Escherichia coli,0
SAMN10252913,CP033092.2,Escherichia coli,3
SAMN10250173,CP033093.1,Escherichia coli,0
SAMN10250173,CP033096.1,Escherichia coli,2
SAMN10246265,CP033158.1,Escherichia coli,3
SAMN10023796,CP033250.1,Escherichia coli,4
SAMN10319568,CP033378.1,Escherichia coli,4
SAMN08932733,CP033401.1,Escherichia coli,0
SAMN10364854,CP033605.1,Escherichia coli,12
SAMN07723175,CP033632.1,Escherichia coli,1
SAMN07723175,CP033633.1,Escherichia coli,0
SAMN07723175,CP033635.1,Escherichia coli,5
SAMN10531264,CP034384.1,Escherichia coli,11
SAMN10535911,CP034389.1,Escherichia coli,5
SAMN10531954,CP034404.1,Escherichia coli,3
SAMN10606937,CP034589.1,Escherichia coli,2
SAMN08932768,CP034595.1,Escherichia coli,2
